src_ip,dst_ip,src_port,dst_port,protocol,flag,pkt_length,ttl,pkt_count,byte_rate,syn_count,rst_count,duration,failed_logins,entropy,label,prediction,label_name,confidence,p_normal,p_suspicious,p_malicious
127.101.183.217,237.136.17.82,53053,22,HTTP,ACK,494.4342092264379,255,8,5352.761982261871,2,0,14.095453444719947,0,4.03581698621403,0,0,Normal,0.9725805589112364,0.9725805589112364,1.988610651437739e-05,0.027399565437157998
65.102.170.201,162.76.125.29,56828,53,UDP,FIN,489.0730286315736,255,47,3477.5979965390193,2,0,13.713577147736286,0,3.6064262572673296,0,0,Normal,0.9747307877762896,0.9747307877762896,2.151762532776047e-05,0.025247706133913195
141.172.55.24,78.88.222.236,63998,80,HTTP,ACK,505.8964377875761,255,12,3591.373547626318,0,0,33.07116235589037,0,3.5403807294100784,0,0,Normal,0.954896314387052,0.954896314387052,1.9790192439472776e-05,0.045083923185247274
119.201.183.66,178.66.105.116,35053,80,ICMP,FIN,372.8882386997227,64,11,5259.743463266375,2,0,12.990718992783108,0,3.8256779502808382,0,0,Normal,0.993687895967713,0.993687895967713,2.409831768090953e-05,0.006287981814176752
253.158.251.77,252.102.8.9,4756,22,TCP,ACK,679.3250259321617,128,1,8690.599773270791,2,0,0.6125908994028326,0,4.009607901537931,0,0,Normal,0.9804685709387939,0.9804685709387939,1.6663725261878426e-05,0.019514751781983506
36.120.38.126,18.188.189.241,53739,3389,ICMP,PSH,752.5668828861244,74,222,24664.302794975258,15,4,129.67088350693038,4,4.339518975433302,1,1,Suspicious,0.8498918741941452,0.04802833294721623,0.8498918741941452,0.10207981929114701
136.153.218.229,103.101.204.123,5092,23,HTTPS,PSH,1446.5268921102488,125,196,7635.028883304014,14,9,6.862684171522182,4,5.179845109713688,1,1,Suspicious,0.8498263388872147,0.08124330366356596,0.8498263388872147,0.06893036073097183
57.98.83.58,112.88.155.169,10280,445,TCP,PSH,610.9834826018017,108,476,17316.525034264683,9,6,9.140315668254978,3,6.440725188114623,1,1,Suspicious,0.84985311627388,0.10147178574472362,0.84985311627388,0.04867510493322997
129.143.5.185,215.215.154.48,23515,22,TCP,SYN-ACK,449.6053177557646,255,45,4314.927358363781,0,0,0.5802064107620931,0,3.4843149610255932,0,0,Normal,0.977194900863219,0.977194900863219,1.6178956741441652e-05,0.02278889696190177
246.230.40.24,46.218.124.3,3649,80,ICMP,SYN-ACK,468.64414973713957,255,44,8386.837524130115,0,0,14.068389903994722,0,4.347200219689596,0,0,Normal,0.9746127071301114,0.9746127071301114,2.3780978153808974e-05,0.025363521933420317
128.163.95.9,93.178.137.171,42804,22,FTP,PSH,1154.8005736202813,193,277,20265.402124480777,12,4,23.363632860633356,1,4.760431183804125,1,1,Suspicious,0.849898162484169,0.07365647911181081,0.849898162484169,0.07644536422179915
27.246.186.106,40.134.124.58,48194,8080,UDP,SYN-ACK,587.3641697076343,255,32,6286.715953393224,1,0,14.697211173464247,0,4.753296915622301,0,0,Normal,0.9494655115304181,0.9494655115304181,3.0802541004959494e-05,0.05050369561123948
210.43.199.55,92.31.86.117,48907,8080,HTTPS,SYN-ACK,531.012116657308,255,20,1924.6390491177553,2,0,6.913730612684539,0,3.2943977159384072,0,0,Normal,0.9425941614755451,0.9425941614755451,1.609248035094879e-05,0.05738975438260441
57.144.37.73,239.46.67.205,33134,80,TCP,SYN-ACK,870.5973845047208,255,27,6120.45064971825,0,0,27.117906351019702,0,4.323417243508104,0,0,Normal,0.9703215066296516,0.9703215066296516,2.8711434424621984e-05,0.02964979945524745
214.244.163.191,152.254.61.138,707,3389,TCP,RST,1500.0,5,4227,33121.71880093673,688,85,11.887593782442195,15,6.84724496594663,2,2,Malicious,0.9763433181436082,0.023564524847467128,9.214705293913994e-05,0.9763433181436082
223.174.74.183,195.57.219.186,61220,53,HTTPS,ACK,112.17868011903175,255,1,4488.635218447512,2,0,4.062272820454521,0,3.6720012884522086,0,0,Normal,0.9648080967560224,0.9648080967560224,1.665164620590076e-05,0.03517525497138309
166.145.144.153,101.40.179.215,54516,53,HTTP,SYN-ACK,66.38557978361001,64,49,5771.328716363119,2,0,16.630332561102207,0,4.476289929143158,0,0,Normal,0.9666651093944636,0.9666651093944636,3.3075061764975544e-05,0.03330179561283173
110.93.250.198,46.247.74.26,32561,443,HTTP,SYN-ACK,299.1793330751458,64,41,7548.161637271799,2,0,0.40702739947576055,0,4.144565352645551,0,0,Normal,0.9788387072463716,0.9788387072463716,1.8576544334791834e-05,0.021142716675591613
113.205.214.48,173.98.150.148,34316,8080,TCP,RST,917.8028958488894,64,147,14601.624216538226,16,7,33.24754539966583,2,5.482877652997468,1,1,Suspicious,0.8498899817466736,0.07875942290303738,0.8498899817466736,0.07135062900365072
196.42.29.60,101.99.95.44,119,3389,ICMP,RST,1269.0,37,3837,36250.402728975736,987,423,6.06568449977061,41,6.9984800645577145,2,2,Malicious,0.9976202358608649,0.0023013804572369124,7.839610861282154e-05,0.9976202358608649
120.121.201.130,155.74.156.184,1018,22,TCP,RST,403.0,2,2098,59630.409361911035,798,449,2.3748410677955527,34,7.290656993325722,2,2,Malicious,0.9700580699535717,0.029863540488753764,7.840279225135305e-05,0.9700580699535717
181.73.86.8,112.210.140.209,769,3389,UDP,RST,40.0,60,2946,68232.22095738794,343,385,0.4922922625698035,6,7.031349750793971,2,2,Malicious,0.9787057100867177,0.021215785425192372,7.851947910353374e-05,0.9787057100867177
38.47.239.98,49.109.14.85,29042,8080,TCP,ACK,483.7517731544959,64,44,5903.520820612521,0,0,11.502716590614323,0,3.5735424756753678,0,0,Normal,0.9635888194019661,0.9635888194019661,1.8373616171629692e-05,0.03639281093050185
205.4.252.249,121.232.82.100,37492,22,UDP,SYN,1039.6824430817137,205,168,15722.717889521984,18,2,7.296243573323283,2,5.605811060714097,1,1,Suspicious,0.8498743951320649,0.09900685092377416,0.8498743951320649,0.051118731913141154
249.200.52.157,217.10.98.163,51393,22,DNS,PSH,1257.085466835909,187,370,5963.048460484515,28,2,26.37085729699834,1,6.008729397877761,1,1,Suspicious,0.8498921126127243,0.05453882809886643,0.8498921126127243,0.09556906819891074
134.193.24.184,25.8.199.40,47351,22,HTTP,ACK,930.1152505591175,128,36,2297.6173146780784,0,0,13.658284105083386,0,3.7356993141898927,0,0,Normal,0.9713937506764434,0.9713937506764434,1.980945590673855e-05,0.028586437273029203
116.124.76.6,128.240.249.247,46360,8080,ICMP,FIN,481.2568454665619,128,24,1516.234060644032,1,0,0.4462372132172803,0,3.7988887735061003,0,0,Normal,0.9626153035098952,0.9626153035098952,1.683788116224605e-05,0.037367863486630896
223.84.194.68,230.37.180.53,20678,445,TCP,RST,1277.1724054056735,93,144,19810.505899532996,16,1,16.01633512551073,2,6.253275008523077,1,1,Suspicious,0.8498958975076676,0.10543501791281609,0.8498958975076676,0.044669091096320175
195.205.75.167,183.218.107.249,25972,22,TCP,SYN,577.5651978660696,136,106,20012.954556544566,9,3,2.09180219771115,3,5.185578831430748,1,1,Suspicious,0.8498703271150589,0.11314144960113462,0.8498703271150589,0.03698821873674224
82.133.9.40,203.236.152.203,28289,443,TCP,ACK,417.4952906327879,128,28,4524.355034107368,2,0,4.983349611040206,0,4.661742106418479,0,0,Normal,0.9965989163014173,0.9965989163014173,1.6247469687868943e-05,0.003384837928496039
200.232.63.148,187.169.213.254,14555,8080,ICMP,SYN-ACK,407.9233548885437,255,4,3601.709136926539,2,0,4.584938527841996,0,4.133414120343636,0,0,Normal,0.946743212355758,0.946743212355758,1.6245385211277608e-05,0.05324056856611951
143.68.178.119,16.62.157.202,61656,22,UDP,SYN-ACK,393.6955226224987,128,47,6710.815163598641,2,0,4.553212785425169,0,4.293264598436856,0,0,Normal,0.9782266786446728,0.9782266786446728,1.8778907588057336e-05,0.021754536792682997
199.92.134.155,238.168.68.193,53044,80,UDP,SYN-ACK,562.0293128125219,128,2,3033.8235778789553,0,0,2.6006209058241003,0,3.5173042950894873,0,0,Normal,0.9764550045730106,0.9764550045730106,1.6130281935033963e-05,0.023528861736151756
171.150.181.192,53.56.11.184,18576,80,HTTPS,SYN-ACK,462.1075225833573,128,2,3750.2113988464544,2,0,10.652189430083197,0,4.050510059737172,0,0,Normal,0.9884291081660121,0.9884291081660121,1.714923172357885e-05,0.011553747552768986
59.81.127.87,217.122.159.19,43325,443,UDP,SYN-ACK,552.4071039899459,64,35,1117.3014372852062,1,0,31.070920640738763,0,3.8949053380646474,0,0,Normal,0.9688681499707787,0.9688681499707787,1.967765106769548e-05,0.03111215215762511
9.227.191.200,8.154.80.223,33917,445,SSH,SYN,597.035811414298,247,403,7583.86850361353,28,7,12.268606642861974,1,5.628464382743683,1,1,Suspicious,0.8498601496219635,0.0960239378387845,0.8498601496219635,0.0541159126895005
239.206.156.134,143.156.111.16,33709,22,ICMP,ACK,787.8798600534687,64,8,5942.453015352385,0,0,11.070985693070591,0,4.672139719634347,0,0,Normal,0.986482810638561,0.986482810638561,1.8058099840345676e-05,0.01349911862838759
217.154.10.24,11.176.96.183,13553,22,HTTPS,SYN-ACK,291.5815207525327,255,32,5768.392979191876,2,0,14.051015152083492,0,3.6206433021615263,0,0,Normal,0.9764290981633398,0.9764290981633398,2.0039245185898835e-05,0.02355087586757886
26.7.70.13,131.192.212.119,47284,80,UDP,ACK,371.9121223264186,128,39,3155.9583470870416,2,0,24.272507044821804,0,4.222223514582155,0,0,Normal,0.9814756574722541,0.9814756574722541,1.9894096283223917e-05,0.018504451096293652
109.56.14.211,172.223.203.196,54596,445,FTP,SYN,1332.724639586457,91,458,15126.16792818873,19,9,6.4410906188770225,1,5.099693430927925,1,1,Suspicious,0.8498688966035843,0.062170116084086124,0.8498688966035843,0.0879609959402056
172.211.50.94,96.29.19.12,44490,443,HTTPS,FIN,563.2320568518664,64,31,7818.08622408699,2,0,7.630701513494768,0,3.710212391538417,0,0,Normal,0.9895846968379179,0.9895846968379179,2.9905105293437373e-05,0.010385389122094564
206.123.31.203,23.23.39.200,22909,53,TCP,SYN-ACK,370.12565469159836,64,21,7239.006553524713,0,0,2.0995382397829223,0,4.325836399646523,0,0,Normal,0.989586586158976,0.989586586158976,1.775004284354509e-05,0.010395635661211133
195.162.17.235,167.123.75.152,40803,3389,HTTPS,SYN,486.66972410432254,127,413,16861.24560140755,18,9,28.074773853373696,1,6.742035717785609,1,1,Suspicious,0.849897387623787,0.0785726459669163,0.849897387623787,0.07152998107896207
203.16.56.201,57.170.27.103,630,445,TCP,SYN,1500.0,23,4430,58737.84003509751,661,412,0.24869780394218743,10,7.249410392449979,2,2,Malicious,0.9722344369065964,0.027687157806757217,7.841152223164727e-05,0.9722344369065964
45.169.151.239,88.39.43.134,62849,445,FTP,PSH,1454.7980548598916,222,477,11320.308540261502,23,3,55.25230540171325,2,5.5425538442656475,1,1,Suspicious,0.8498951524496079,0.04316333665562941,0.8498951524496079,0.106941518857537
229.219.136.57,30.80.254.59,57597,80,UDP,FIN,288.99891828311365,255,29,3139.393358688282,2,0,2.4437330798428762,0,3.1651986198418136,0,0,Normal,0.9694534176020593,0.9694534176020593,1.9312493122924934e-05,0.0305272695709878
252.184.105.244,140.7.50.141,10537,8080,HTTPS,SYN-ACK,743.2550378997583,64,28,2578.0332254752116,2,0,5.322882614948497,0,3.595573058012275,0,0,Normal,0.9495840126286518,0.9495840126286518,1.5948419942901637e-05,0.050400033704072845
240.255.149.30,137.67.161.235,31362,22,HTTP,FIN,754.3455967339032,255,33,6246.075710413276,1,0,15.467449920395087,0,3.7242131831743306,0,0,Normal,0.9804538409441328,0.9804538409441328,2.3408397964885808e-05,0.019522763326208604
148.154.148.173,57.40.8.92,4810,22,HTTP,ACK,482.5104623722939,64,25,3418.231639743808,1,0,16.7641595397642,0,4.166155037101853,0,0,Normal,0.9794419733889661,0.9794419733889661,1.9599267588432667e-05,0.020538392515991506
108.203.95.12,111.134.106.185,50520,443,TCP,SYN-ACK,1199.1747015668352,128,23,6047.760822748173,1,0,4.616393173554537,0,4.016036458598335,0,0,Normal,0.9716383666278197,0.9716383666278197,3.308029772597365e-05,0.028328541152979735
20.249.121.4,52.45.41.107,30042,8080,ICMP,ACK,685.1236653874312,64,45,3648.895116190787,0,0,7.330863119285233,0,2.2515669204346755,0,0,Normal,0.9446455183389333,0.9446455183389333,1.6958608625827765e-05,0.055337511428712155
112.182.162.131,208.73.161.72,28061,80,HTTPS,FIN,506.83541171284907,128,48,3515.52099572141,2,0,21.76113635648044,0,3.262171905099537,0,0,Normal,0.9864743684942201,0.9864743684942201,2.24703405820037e-05,0.013503183370465615
97.91.230.223,179.100.123.36,51275,443,HTTPS,ACK,599.3133494386851,255,6,5464.848422613617,0,0,9.490998524653424,0,4.004564815598568,0,0,Normal,0.9757231399119661,0.9757231399119661,1.6322783807254382e-05,0.024260531164608794
236.236.15.193,110.134.85.120,26867,443,TCP,SYN-ACK,421.14153250343924,255,8,8192.23904784156,2,0,1.9189079092446357,0,3.967133218538196,0,0,Normal,0.9804964173890584,0.9804964173890584,1.731238126012613e-05,0.01948628501415456
204.91.141.74,173.240.183.40,53669,23,TCP,RST,1232.5727868198137,222,434,10143.44289503022,23,6,7.116487207611665,3,5.4640158172712585,1,1,Suspicious,0.8498734116554261,0.08027771148588009,0.8498734116554261,0.0698488551362059
41.12.6.53,122.43.4.213,799,80,UDP,URG,40.0,55,4738,38137.51706933088,296,478,4.957280586803511,12,7.549179020590097,2,2,Malicious,0.983426959837495,0.016494615372547698,7.84430451830076e-05,0.983426959837495
66.131.227.30,6.216.69.23,27279,22,UDP,FIN,489.1894869791155,64,21,5990.132943426838,1,0,17.210837138549635,0,3.81361626705717,0,0,Normal,0.9914576022054121,0.9914576022054121,2.5261231257900363e-05,0.008517127457650962
63.145.24.237,183.10.180.199,53206,53,TCP,ACK,503.0485477428688,255,22,4630.505653732832,0,0,17.966526764333825,0,4.421050885141196,0,0,Normal,0.9789455870940212,0.9789455870940212,1.9818261463910858e-05,0.021034617856067403
63.88.72.170,183.231.121.158,41434,8080,ICMP,ACK,344.9026009065641,64,48,7428.846762882591,1,0,6.280992084924622,0,3.2419523039243643,0,0,Normal,0.9553333007081988,0.9553333007081988,1.8122261280950624e-05,0.04464856262794416
176.4.170.104,118.195.25.0,23006,80,TCP,ACK,150.52214411934727,255,7,7520.222530018384,2,0,0.33522319883866275,0,3.9067154024543256,0,0,Normal,0.9718976665992737,0.9718976665992737,1.7359955222673307e-05,0.028084968712334093
178.10.172.222,87.176.230.194,62504,53,UDP,FIN,831.703468966818,64,45,7436.445452585076,0,0,1.018335387340798,0,3.9399079552728686,0,0,Normal,0.9743970016666705,0.9743970016666705,3.834726885543205e-05,0.025564640839206978
243.109.39.166,23.5.116.229,34478,3389,HTTP,SYN,1009.452319118626,112,209,11083.798367198378,7,8,5.504935148504819,2,4.791592077038311,1,1,Suspicious,0.8498456358909607,0.0933681529870121,0.8498456358909607,0.05678622443084507
218.215.60.49,235.179.151.200,36394,53,TCP,ACK,265.17450269722707,64,13,2455.9841479228207,2,0,2.2730962887627997,0,4.029224499275701,0,0,Normal,0.987717293491252,0.987717293491252,1.6208036839771012e-05,0.012266479929624825
208.144.199.150,39.145.198.68,29723,443,ICMP,ACK,716.526798452704,255,7,4223.162476015636,1,0,32.01756297713044,0,3.7876421871673784,0,0,Normal,0.9692849622834925,0.9692849622834925,1.978042864436702e-05,0.030695257564687793
13.104.187.8,31.133.152.224,14689,22,TCP,SYN-ACK,139.97556339854123,64,46,5335.858477390744,1,0,19.60420972620837,0,3.3339837399096615,0,0,Normal,0.9753940351672954,0.9753940351672954,2.0160127689905494e-05,0.024585772445135285
25.104.157.249,132.175.216.9,763,23,TCP,URG,40.0,56,1973,65701.69807774211,934,419,0.3413717865751092,15,6.881052122647619,2,2,Malicious,0.976144793212507,0.02377680329010685,7.842210830233398e-05,0.976144793212507
74.252.84.19,141.155.88.41,36862,80,TCP,FIN,477.65297144518445,255,34,7414.1861173302,1,0,1.2990871727695126,0,2.64562477000916,0,0,Normal,0.9723946724129822,0.9723946724129822,2.6544855245447252e-05,0.02757878617166322
24.56.26.179,12.16.3.151,9308,80,TCP,SYN-ACK,263.94040586093274,64,41,9242.873135779331,0,0,40.325877264400425,0,4.769985143602046,0,0,Normal,0.9661862828692253,0.9661862828692253,6.76883337291656e-05,0.03374600021499231
200.189.213.252,95.91.112.152,43876,22,HTTP,ACK,435.59414464101656,64,44,5623.650790237613,0,0,18.793026087642303,0,3.1906745432737194,0,0,Normal,0.9754293056625867,0.9754293056625867,2.047389159542945e-05,0.024550186026968592
9.210.77.237,49.151.183.148,6473,80,HTTP,FIN,338.02621880170886,255,38,4545.140375133607,0,0,26.178638527469182,0,4.332935700827963,0,0,Normal,0.9699006831970827,0.9699006831970827,2.2677020069750142e-05,0.03007665201959856
123.134.56.83,172.74.163.109,49651,8080,HTTP,ACK,159.54710223968948,64,47,6993.268039789264,2,0,0.37782561950826127,0,4.613634076957187,0,0,Normal,0.9389377614637229,0.9389377614637229,2.06567283385084e-05,0.061041589230961535
226.118.125.80,178.43.43.77,38883,80,HTTP,SYN-ACK,565.7387645809218,255,32,6347.002152900652,0,0,3.151533129368213,0,5.028390611094698,0,0,Normal,0.9735159475498052,0.9735159475498052,1.9382427126402035e-05,0.026464683167949903
101.110.37.106,19.151.24.208,9062,445,HTTP,SYN,950.845049653658,186,55,11491.55897543919,17,4,36.82618318687554,4,5.506066216103347,1,1,Suspicious,0.8498771220445633,0.08225076068832998,0.8498771220445633,0.06787208721758367
130.73.187.29,45.56.77.132,61191,53,TCP,SYN-ACK,699.8769306345507,64,7,3968.682647581804,0,0,4.974944972702644,0,4.45980649729941,0,0,Normal,0.9808407868310389,0.9808407868310389,1.637876152926765e-05,0.01914282376823103
133.214.204.51,104.34.108.188,54210,22,UDP,FIN,504.2490705955851,128,28,5602.570965732388,1,0,3.2247706623425483,0,4.765130584476832,0,0,Normal,0.9870156157815326,0.9870156157815326,2.353741911065299e-05,0.012960863603362729
132.51.218.159,108.27.73.154,2448,80,ICMP,FIN,786.0141839418193,64,5,6684.4582223905945,1,0,10.46586885715744,0,3.8966108364184473,0,0,Normal,0.9850980899843508,0.9850980899843508,2.2597710540139815e-05,0.01487930784240047
211.201.245.142,228.150.208.104,8117,8080,TCP,SYN-ACK,208.4227846058713,64,9,6252.174463108806,2,0,1.2325596195317907,0,4.778250569326906,0,0,Normal,0.9491943789569013,0.9491943789569013,2.2979512323217932e-05,0.0507826247334998
157.133.93.70,168.101.26.250,44327,443,ICMP,SYN-ACK,580.1005321749379,64,17,6467.400328917761,2,0,2.539161208348915,0,3.1312366910923077,0,0,Normal,0.9780060763137642,0.9780060763137642,1.6328002573118283e-05,0.021977590131947826
90.38.59.77,62.35.116.151,51610,80,ICMP,FIN,876.2965319667052,64,10,6952.901084083019,2,0,5.642682844550288,0,4.405941923349347,0,0,Normal,0.9849005620634719,0.9849005620634719,2.8921762350364588e-05,0.015070502549219591
141.125.32.138,33.2.252.47,35026,3389,DNS,PSH,1289.933287329549,130,134,14088.556143499529,24,1,52.282207055384816,3,5.737501286974092,1,1,Suspicious,0.849897387623787,0.05324887894087344,0.849897387623787,0.09685373835803192
2.143.86.8,106.197.53.52,19859,53,ICMP,SYN-ACK,725.8105471722182,128,9,10395.788452355308,1,0,1.7537164930165228,0,2.924986068094177,0,0,Normal,0.9733581995969006,0.9733581995969006,1.9131744920741767e-05,0.026622672784510703
152.235.163.217,18.23.91.141,3320,8080,UDP,FIN,728.8067500933037,255,9,2027.6458490779378,0,0,0.49411862070523416,0,3.9225541293677053,0,0,Normal,0.9403268043587101,0.9403268043587101,1.624683716272557e-05,0.05965697600365768
173.6.224.146,13.206.195.244,51603,80,HTTP,FIN,735.3047132568607,64,41,6343.852792865681,1,0,9.324871724294983,0,3.627733727542,0,0,Normal,0.982211032929247,0.982211032929247,2.5793530767259654e-05,0.01776314742584628
198.201.70.249,49.224.216.207,13154,445,HTTPS,SYN,1058.9062268339926,195,373,13076.253956440654,10,5,13.693409074835028,1,5.924629442866493,1,1,Suspicious,0.8498898029327393,0.09278637748653071,0.8498898029327393,0.057323844643601636
29.72.114.90,160.81.24.50,48960,80,TCP,SYN-ACK,553.1296835931049,255,40,5740.170888036205,2,0,8.76263476964551,0,4.145986482834852,0,0,Normal,0.9830383240246019,0.9830383240246019,1.6684756701579317e-05,0.01694498170397225
93.30.93.193,252.4.211.20,39368,445,TCP,SYN,1219.141286649226,188,316,9283.712918989197,9,7,5.420436282492676,4,4.8927259091401485,1,1,Suspicious,0.8498695522546769,0.08863159131185354,0.8498695522546769,0.06149886546618449
67.110.75.81,209.95.243.116,45114,8080,TCP,ACK,239.26639876786766,255,29,4856.4532448624295,0,0,4.4942255494546215,0,4.683588292608646,0,0,Normal,0.9516192260928024,0.9516192260928024,1.6342972998018013e-05,0.04836445368411259
11.4.183.31,146.168.30.19,61599,443,TCP,FIN,657.5957206358867,255,31,5875.572037232877,0,0,3.1440491207552124,0,4.3095998844276036,0,0,Normal,0.9814696594283969,0.9814696594283969,1.8627029476192547e-05,0.018511731806326672
155.221.197.69,102.99.246.8,56317,3389,ICMP,RST,701.3344398770389,174,104,17038.36671494817,9,6,26.29756378777576,1,6.616551096405312,1,1,Suspicious,0.8498988032341004,0.08598109995053389,0.8498988032341004,0.06412009599763126
12.144.114.98,104.218.11.161,14546,53,HTTPS,ACK,500.62393737863437,64,40,5867.3904459713995,0,0,1.7457511984665721,0,4.096328406254518,0,0,Normal,0.9876268841990332,0.9876268841990332,1.6376521728034277e-05,0.012356725077490409
247.227.65.145,176.22.182.50,12633,443,HTTP,FIN,364.11391243064577,128,27,6710.24474291723,1,0,26.18196072872682,0,4.426660203596186,0,0,Normal,0.9838930191661535,0.9838930191661535,2.8129564270784613e-05,0.016078851332512835
199.156.220.52,197.250.192.85,12523,23,TCP,SYN,448.0637799613786,127,160,15323.550388704454,9,2,6.452749380274728,3,5.766595876805803,1,1,Suspicious,0.8498596578836441,0.1139969296699935,0.8498596578836441,0.0361434118667414
138.13.241.76,13.241.79.206,52258,53,ICMP,FIN,569.5981973993768,64,28,5198.440371387456,2,0,43.95772123453169,0,3.9475930568760504,0,0,Normal,0.9757880891062156,0.9757880891062156,2.615104131109547e-05,0.02418574850307091
9.78.163.228,245.12.79.147,64174,8080,HTTP,ACK,551.5613867704217,128,30,4966.448354442823,0,0,27.6254041258327,0,3.4813850508062254,0,0,Normal,0.9414265945119669,0.9414265945119669,2.0023773203092787e-05,0.05855337445562426
175.15.244.200,8.45.247.229,6235,23,HTTP,PSH,356.5779726021821,64,74,12291.553644659509,18,2,27.88652023978406,2,6.105206827941015,1,1,Suspicious,0.8498437881469727,0.09917788282949973,0.8498437881469727,0.050978321409419866
125.244.48.132,78.157.181.141,10756,8080,SSH,PSH,519.5241275766743,163,97,6591.451400698954,13,1,5.1895601552131545,3,5.076157039227966,1,1,Suspicious,0.830474066734314,0.10828723851634589,0.830474066734314,0.06123868068782444
186.111.110.85,225.66.102.57,23929,53,TCP,FIN,402.7674240885794,64,25,4010.794650229368,2,0,14.65477059152043,0,4.080941980399425,0,0,Normal,0.9965355918221455,0.9965355918221455,2.23770273350965e-05,0.00344203611495088
183.170.129.102,56.5.16.223,50638,53,HTTP,ACK,551.6824746641415,128,5,1037.1264968899268,0,0,24.43459427744522,0,3.926203281693275,0,0,Normal,0.9724569592147541,0.9724569592147541,1.9696976316652126e-05,0.02752337073838958
252.50.47.204,10.151.209.155,32874,3389,ICMP,PSH,702.4346299964579,176,461,13305.428612512284,28,4,2.3496283244897804,3,5.447102790449926,1,1,Suspicious,0.8498658865690232,0.08687340084756996,0.8498658865690232,0.06326070206835212
182.98.99.21,30.48.169.74,31179,80,UDP,FIN,495.39599472671,128,27,8044.664029094649,2,0,7.837991183232333,0,4.975700525154004,0,0,Normal,0.9879605879351281,0.9879605879351281,4.989512490283232e-05,0.01198953595495673
224.101.191.64,156.225.187.52,39357,22,TCP,SYN-ACK,225.87197466464823,128,25,3901.020996198731,0,0,34.72843127955608,0,4.277989125098853,0,0,Normal,0.976054869723973,0.976054869723973,2.0423410035164125e-05,0.023924724599615078
148.119.129.236,30.65.75.51,63688,53,UDP,FIN,685.1103526039846,128,31,5832.3259281075225,1,0,5.974124167130965,0,4.210342735281183,0,0,Normal,0.9841544536499647,0.9841544536499647,2.120886983902892e-05,0.01582432264015312
242.51.228.237,126.195.237.27,47624,53,HTTPS,SYN-ACK,391.5915350917467,128,34,2535.531721811538,2,0,15.84011371490723,0,3.5989708231965354,0,0,Normal,0.9838623018097219,0.9838623018097219,1.9744530234788726e-05,0.016117970242459496
104.201.2.161,64.81.3.225,16616,443,UDP,FIN,398.73871332694523,64,39,6680.74223738287,0,0,29.84545223172345,0,4.794129105501979,0,0,Normal,0.9792029453070079,0.9792029453070079,4.633776370610576e-05,0.02075071281673283
84.151.26.173,42.128.190.84,30630,8080,TCP,SYN-ACK,48.491144660950226,255,36,4978.656828563877,1,0,2.1377443118159185,0,3.9735373741274036,0,0,Normal,0.9463491545880279,0.9463491545880279,1.797061895558727e-05,0.05363286076901746
141.15.178.247,84.112.13.93,4942,80,HTTPS,FIN,692.9652442895834,64,6,5614.303092960174,0,0,18.46891116183061,0,4.365855148439284,0,0,Normal,0.9846761703797842,0.9846761703797842,2.304376903339289e-05,0.015300761080821375
153.45.254.204,107.82.31.137,5587,80,UDP,FIN,528.0584027478174,64,37,698.0165363284932,1,0,4.128246162991473,0,3.7110523841659178,0,0,Normal,0.9788047118121068,0.9788047118121068,1.712939035769523e-05,0.021178132824708793
175.204.137.114,172.202.62.133,60223,80,HTTP,SYN-ACK,406.8239411242572,64,21,5866.535108593349,2,0,3.539969561865508,0,3.686265630100538,0,0,Normal,0.9751819248754485,0.9751819248754485,1.6658011588788213e-05,0.02480140396315861
57.79.248.85,149.147.188.76,40341,80,HTTPS,SYN-ACK,573.2919803312126,64,22,4792.476576518284,1,0,10.212348506657914,0,3.8547653268796807,0,0,Normal,0.9903649876318454,0.9903649876318454,1.710906684593283e-05,0.009617908984155514
210.235.121.89,124.58.28.165,45711,8080,TCP,SYN-ACK,578.1215656026839,255,3,7006.778468052531,2,0,18.812216154062867,0,3.5703171945412793,0,0,Normal,0.9467556636765238,0.9467556636765238,2.1073875473121007e-05,0.053223271955474216
28.38.71.217,231.145.101.39,48106,443,HTTPS,FIN,450.4082296020519,255,31,1093.9606237891157,1,0,7.277436018577722,0,4.824943540044888,0,0,Normal,0.9779073210046263,0.9779073210046263,1.6712249077954766e-05,0.02207596269598619
227.245.73.177,118.31.139.188,9951,22,HTTP,SYN-ACK,373.38652853832406,255,40,5733.816722287958,2,0,4.190964892030935,0,4.02463155261842,0,0,Normal,0.9766228441358157,0.9766228441358157,1.6485878404637333e-05,0.023360682100999484
116.18.106.197,106.103.132.210,579,80,UDP,RST,1144.0,23,2144,32706.81482593115,461,368,2.2965117264609574,44,6.446787017977206,2,2,Malicious,0.9679045202340011,0.03201708706133064,7.841736790936693e-05,0.9679045202340011
74.102.124.82,98.141.88.139,10808,22,HTTP,ACK,813.024546504516,64,26,4059.880108368217,0,0,7.544305866042448,0,3.88458205520869,0,0,Normal,0.9759256682888257,0.9759256682888257,1.611069143336863e-05,0.024058205616663806
232.172.221.60,246.187.203.91,9114,443,HTTPS,FIN,444.92799506609776,128,35,5699.211309347642,1,0,14.088160204294422,0,3.789954618599125,0,0,Normal,0.990418050608683,0.990418050608683,2.3096011091183755e-05,0.00955885006734593
169.241.212.206,65.197.24.154,54372,22,HTTPS,SYN-ACK,438.31628443968197,255,20,5548.247604357103,1,0,13.882325379255644,0,4.006491215043036,0,0,Normal,0.9782553738868365,0.9782553738868365,2.002168932335735e-05,0.02172462626545207
